filename,size,rseries
07221027_0959_F0109,30.482MiB,R76
07221027_0959_F0110,31.853MiB,R76
07221027_0959_F0111,31.903MiB,R76
07221027_0959_F0112,32.828MiB,R76
07221027_0959_F0113,31.910MiB,R76
07221027_0959_F0114,30.815MiB,R76
07221027_0959_F0115,32.589MiB,R76
07221027_0959_F0116,31.085MiB,R76
07221027_0959_F0117,32.229MiB,R76
07221027_0959_F0118,30.527MiB,R76
07221027_0959_F0119,33.819MiB,R76
07221027_0959_F0120,32.026MiB,R76
07221027_0959_F0121,31.294MiB,R76
07221027_0959_F0122,30.357MiB,R76
07221027_0959_F0123,32.386MiB,R76
07221027_0959_F0124,32.212MiB,R76
07221027_0959_F0125,31.817MiB,R76
07221027_0959_F0126,31.147MiB,R76
07221027_0959_F0127,31.884MiB,R76
07221027_0959_F0128,32.761MiB,R76
07221027_0959_F0129,31.001MiB,R76
07221027_0959_F0130,30.356MiB,R76
07221027_0959_F0131,32.211MiB,R76
07221027_0959_F0132,31.908MiB,R76
07221027_0959_F0133,31.422MiB,R76
07221027_0959_F0134,30.782MiB,R76
07221027_0959_F0135,31.339MiB,R76
07221027_0959_F0136,31.044MiB,R76
07221027_0959_F0137,31.035MiB,R76
07221027_0959_F0138,31.251MiB,R76
07221027_0959_F0139,31.937MiB,R76
07221027_0959_F0140,30.783MiB,R76
07221027_0959_F0141,32.921MiB,R76
07221027_0959_F0142,31.214MiB,R76
07221027_0959_F0143,32.482MiB,R76
07221027_0959_F0144,31.854MiB,R76
07221027_0959_F0145,31.457MiB,R76
07221027_0959_F0146,31.756MiB,R76
07221027_0959_F0147,30.717MiB,R76
07221027_0959_F0148,30.674MiB,R76
07221027_0959_F0149,31.659MiB,R76
07221027_0959_F0150,31.204MiB,R76
07221027_0959_F0151,30.958MiB,R76
07221027_0959_F0152,30.403MiB,R76
07221027_0959_F0153,31.450MiB,R76
07221027_0959_F0154,30.908MiB,R76
07221027_0959_F0155,31.331MiB,R76
07221027_0959_F0156,32.351MiB,R76
07221027_0959_F0157,31.985MiB,R76
07221027_0959_F0158,32.273MiB,R76
07221027_0959_F0159,31.975MiB,R76
07221027_0959_F0160,30.958MiB,R76
07221027_0959_F0161,30.508MiB,R76
07221027_0959_F0162,30.457MiB,R76
07221027_0959_F0163,31.633MiB,R76
07221027_0959_F0164,26.110MiB,R76
07221027_0959_F0165,27.274MiB,R76
07221027_0959_F0166,31.344MiB,R76
07221027_0959_F0167,31.481MiB,R76
07221027_0959_F0168,31.901MiB,R76
07221027_0959_F0169,31.522MiB,R76
07221027_0959_F0170,31.229MiB,R76
07221027_0959_F0171,30.936MiB,R76
07221027_0959_F0172,31.083MiB,R76
07221027_0959_F0173,33.236MiB,R76
07221027_0959_F0174,30.989MiB,R76
07221027_0959_F0175,31.436MiB,R76
07221027_0959_F0176,31.313MiB,R76
07221027_0959_F0177,33.154MiB,R76
07221027_0959_F0178,31.772MiB,R76
07221027_0959_F0179,31.152MiB,R76
07221027_0959_F0180,32.235MiB,R76
07221027_0959_F0181,31.258MiB,R76
07221027_0959_F0182,32.354MiB,R76
07221027_0959_F0183,32.083MiB,R76
07221027_0959_F0184,31.218MiB,R76
07221027_0959_F0185,32.221MiB,R76
07221027_0959_F0186,29.534MiB,R76
07221027_0959_F0187,32.040MiB,R76
07221027_0959_F0188,30.887MiB,R76
07221027_0959_F0189,32.141MiB,R76
07221027_0959_F0190,31.083MiB,R76
07221027_0959_F0191,30.793MiB,R76
07221027_0959_F0192,30.807MiB,R76
07221027_0959_F0193,33.237MiB,R76
07221027_0959_F0194,31.840MiB,R76
07221027_0959_F0195,30.798MiB,R76
07221027_0959_F0196,31.633MiB,R76
07221027_0959_F0197,30.272MiB,R76
07221027_0959_F0198,32.726MiB,R76
07221027_0959_F0199,32.731MiB,R76
07221027_0959_F0200,32.394MiB,R76
07221027_0959_F0201,30.697MiB,R76
07221027_0959_F0202,31.547MiB,R76
07221027_0959_F0203,32.708MiB,R76
07221027_0959_F0204,30.220MiB,R76
07221027_0959_F0205,31.274MiB,R76
07221027_0959_F0206,31.852MiB,R76
07221027_0959_F0207,31.517MiB,R76
07221027_0959_F0208,31.491MiB,R76
07221027_0959_F0209,30.945MiB,R76
07221027_0959_F0210,30.765MiB,R76
07221027_0959_F0211,31.723MiB,R76
07221027_0959_F0212,31.591MiB,R76
07221027_0959_F0213,31.674MiB,R76
07221027_0959_F0214,31.812MiB,R76
07221027_0959_F0215,32.609MiB,R76
07221027_0959_F0216,30.942MiB,R76
07221027_0959_F0217,31.103MiB,R76
07221027_0959_F0218,31.037MiB,R76
07221027_0959_F0219,31.223MiB,R76
07221027_0959_F0220,31.744MiB,R76
07221027_0959_F0221,32.128MiB,R76
07221027_0959_F0222,32.082MiB,R76
07221027_0959_F0223,32.184MiB,R76
07221027_0959_F0224,31.156MiB,R76
07221027_0959_F0225,23.204MiB,R76
07221027_0959_F0226,31.351MiB,R76
07221027_0959_F0227,32.713MiB,R76
07221027_0959_F0228,30.902MiB,R76
07221027_0959_F0229,30.936MiB,R76
07221027_0959_F0230,29.156MiB,R76
07221027_0959_F0231,28.144MiB,R76
07221027_0959_F0232,31.718MiB,R76
07221027_0959_F0233,32.016MiB,R76
07221027_0959_F0234,31.461MiB,R76
07221027_0959_F0235,30.912MiB,R76
07221027_0959_F0236,26.759MiB,R76
07221027_0959_F0237,25.596MiB,R76
07221027_0959_F0238,30.332MiB,R76
07221027_0959_F0239,31.716MiB,R76
07221027_0959_F0240,30.935MiB,R76
07221027_0959_F0241,31.452MiB,R76
07221027_0959_F0242,30.653MiB,R76
07221027_0959_F0243,30.516MiB,R76
07221027_0959_F0244,29.655MiB,R76
07221027_0959_F0245,31.367MiB,R76
07221027_0959_F0246,31.029MiB,R76
07221027_0959_F0247,32.082MiB,R76
07221027_0959_F0248,32.458MiB,R76
07221027_0959_F0249,30.016MiB,R76
07221027_0959_F0250,29.870MiB,R76
07221027_0959_F0251,31.588MiB,R76
07221027_0959_F0252,32.220MiB,R76
07221027_0959_F0253,32.055MiB,R76
07221027_0959_F0254,31.336MiB,R76
07221027_0959_F0255,30.640MiB,R76
07221027_0959_F0256,30.908MiB,R76
07221027_0959_F0257,30.758MiB,R76
07221027_0959_F0258,31.826MiB,R76
07221027_0959_F0259,32.609MiB,R76
07221027_0959_F0260,31.793MiB,R76
07221027_0959_F0261,32.394MiB,R76
07221027_0959_F0262,31.656MiB,R76
07221027_0959_F0263,31.020MiB,R76
07221027_0959_F0264,22.716MiB,R76
07221027_0959_F0265,24.324MiB,R76
07221027_0959_F0266,30.886MiB,R76
07221027_0959_F0267,31.003MiB,R76
07221027_0959_F0268,31.103MiB,R76
07221027_0959_F0269,33.035MiB,R76
07221027_0959_F0270,30.658MiB,R76
07221027_0959_F0271,31.184MiB,R76
07221027_0959_F0272,31.812MiB,R76
07221027_0959_F0273,28.950MiB,R76
07221027_0959_F0274,30.914MiB,R76
07221027_0959_F0275,31.713MiB,R76
07221027_0959_F0276,32.427MiB,R76
07221027_0959_F0277,31.932MiB,R76
07221027_0959_F0278,30.113MiB,R76
07221027_0959_F0279,28.658MiB,R76
07221027_0959_F0280,31.635MiB,R76
07221027_0959_F0281,31.524MiB,R76
07221027_0959_F0282,31.634MiB,R76
07221027_0959_F0283,31.071MiB,R76
07221027_0959_F0284,32.585MiB,R76
07221027_0959_F0285,27.869MiB,R76
07221027_0959_F0286,18.632MiB,R76
07221027_0959_F0287,29.348MiB,R76
07221027_0959_F0288,32.013MiB,R76
07221027_0959_F0289,31.024MiB,R76
07221027_0959_F0290,31.693MiB,R76
07221027_0959_F0291,32.156MiB,R76
07221027_0959_F0292,31.707MiB,R76
07221027_0959_F0293,30.941MiB,R76
07221027_0959_F0294,31.008MiB,R76
07221027_0959_F0295,31.321MiB,R76
07221027_0959_F0296,30.317MiB,R76
07221027_0959_F0297,32.117MiB,R76
07221027_0959_F0298,29.529MiB,R76
07221027_0959_F0299,31.096MiB,R76
07221027_0959_F0300,32.993MiB,R76
07221027_0959_F0301,30.895MiB,R76
07221027_0959_F0302,31.896MiB,R76
07221027_0959_F0303,30.579MiB,R76
07221027_0959_F0304,31.273MiB,R76
07221027_0959_F0305,31.090MiB,R76
07221027_0959_F0306,25.103MiB,R76
07221027_0959_F0307,21.920MiB,R76
07221027_0959_F0308,24.860MiB,R76
07221027_0959_F0309,31.704MiB,R76
07221027_0959_F0310,30.942MiB,R76
07221027_0959_F0311,31.400MiB,R76
07221027_0959_F0312,29.959MiB,R76
07221027_0959_F0313,31.503MiB,R76
07221027_0959_F0314,29.247MiB,R76
07221027_0959_F0315,31.876MiB,R76
07221027_0959_F0316,32.813MiB,R76
07221027_0959_F0317,32.543MiB,R76
07221027_0959_F0318,30.228MiB,R76
07221027_0959_F0319,29.291MiB,R76
07221027_0959_F0320,32.121MiB,R76
07221027_0959_F0321,31.697MiB,R76
07221027_0959_F0322,31.626MiB,R76
07221027_0959_F0323,31.817MiB,R76
07221027_0959_F0324,32.588MiB,R76
07221027_0959_F0325,30.960MiB,R76
07221027_0959_F0326,31.917MiB,R76
07221027_0959_F0327,31.486MiB,R76
07221027_0959_F0328,32.386MiB,R76
07221027_0959_F0329,31.083MiB,R76
07221027_0959_F0330,29.884MiB,R76
07221027_0959_F0331,31.626MiB,R76
07221027_0959_F0332,31.019MiB,R76
07221027_0959_F0333,30.048MiB,R76
07221027_0959_F0334,31.072MiB,R76
07221027_0959_F0335,31.741MiB,R76
07221027_0959_F0336,32.553MiB,R76
07221027_0959_F0337,30.383MiB,R76
07221027_0959_F0338,31.317MiB,R76
07221027_0959_F0339,30.594MiB,R76
07221027_0959_F0340,31.685MiB,R76
07221027_0959_F0341,30.909MiB,R76
07221027_0959_F0342,32.345MiB,R76
07221027_0959_F0343,33.264MiB,R76
07221027_0959_F0344,31.603MiB,R76
07221027_0959_F0345,31.162MiB,R76
07221027_0959_F0346,31.195MiB,R76
07221027_0959_F0347,30.616MiB,R76
07221027_0959_F0348,31.586MiB,R76
07221027_0959_F0349,31.118MiB,R76
07221027_0959_F0350,31.181MiB,R76
07221027_0959_F0351,31.699MiB,R76
07221027_0959_F0352,31.731MiB,R76
07221027_0959_F0353,30.797MiB,R76
07221027_0959_F0354,25.124MiB,R76
07221027_0959_F0355,31.289MiB,R76
07221027_0959_F0356,30.892MiB,R76
07221027_0959_F0357,31.274MiB,R76
07221027_0959_F0358,30.900MiB,R76
07221027_0959_F0359,30.814MiB,R76
07221027_0959_F0360,32.272MiB,R76
07221027_0959_F0361,13.633MiB,R76
07221102_1555_F0001,27.789MiB,R76
07221102_1555_F0002,67.555MiB,R76
07221102_1555_F0003,67.882MiB,R76
07221102_1555_F0004,65.533MiB,R76
07221102_1555_F0005,67.199MiB,R76
07221102_1555_F0006,65.093MiB,R76
07221102_1555_F0007,65.675MiB,R76
07221102_1555_F0008,66.833MiB,R76
07221102_1555_F0009,67.691MiB,R76
07221102_1555_F0010,65.936MiB,R76
07221102_1555_F0011,66.031MiB,R76
07221102_1555_F0012,68.416MiB,R76
07221102_1555_F0013,66.514MiB,R76
07221102_1555_F0014,66.878MiB,R76
07221102_1555_F0015,65.659MiB,R76
07221102_1555_F0016,65.471MiB,R76
07221102_1555_F0017,66.846MiB,R76
07221102_1555_F0018,66.486MiB,R76
07221102_1555_F0019,66.304MiB,R76
07221102_1555_F0020,66.123MiB,R76
07221102_1555_F0021,68.315MiB,R76
07221102_1555_F0022,66.471MiB,R76
07221102_1555_F0023,66.863MiB,R76
07221102_1555_F0024,66.088MiB,R76
07221102_1555_F0025,67.431MiB,R76
07221102_1555_F0026,64.346MiB,R76
07221102_1555_F0027,64.173MiB,R76
07221102_1555_F0028,68.157MiB,R76
07221102_1555_F0029,66.154MiB,R76
07221102_1555_F0030,66.995MiB,R76
07221102_1555_F0031,67.000MiB,R76
07221102_1555_F0032,65.686MiB,R76
07221102_1555_F0033,66.888MiB,R76
07221102_1555_F0034,65.504MiB,R76
07221102_1555_F0035,66.449MiB,R76
07221102_1555_F0036,66.087MiB,R76
07221102_1555_F0037,66.785MiB,R76
07221102_1555_F0038,67.148MiB,R76
07221102_1555_F0039,67.119MiB,R76
07221102_1555_F0040,67.924MiB,R76
07221102_1555_F0041,62.096MiB,R76
07221102_1555_F0042,57.423MiB,R76
07221102_1555_F0043,67.455MiB,R76
07221102_1555_F0044,65.719MiB,R76
07221102_1555_F0045,67.273MiB,R76
07221102_1555_F0046,67.681MiB,R76
07221102_1555_F0047,66.361MiB,R76
07221102_1555_F0048,67.079MiB,R76
07221102_1555_F0049,68.434MiB,R76
07221102_1555_F0050,67.678MiB,R76
07221102_1555_F0051,66.445MiB,R76
07221102_1555_F0052,64.590MiB,R76
07221102_1555_F0053,66.472MiB,R76
07221102_1555_F0054,66.879MiB,R76
07221102_1555_F0055,65.322MiB,R76
07221102_1555_F0056,67.115MiB,R76
07221102_1555_F0057,66.284MiB,R76
07221102_1555_F0058,64.123MiB,R76
07221102_1555_F0059,67.006MiB,R76
07221102_1555_F0060,65.641MiB,R76
07221102_1555_F0061,66.876MiB,R76
07221102_1555_F0062,64.984MiB,R76
07221102_1555_F0063,65.100MiB,R76
07221102_1555_F0064,67.315MiB,R76
07221102_1555_F0065,66.323MiB,R76
07221102_1555_F0066,66.459MiB,R76
07221102_1555_F0067,66.585MiB,R76
07221102_1555_F0068,68.141MiB,R76
07221102_1555_F0069,65.534MiB,R76
07221102_1555_F0070,64.569MiB,R76
07221102_1555_F0071,66.429MiB,R76
07221102_1555_F0072,65.892MiB,R76
07221102_1555_F0073,66.531MiB,R76
07221102_1555_F0074,69.005MiB,R76
07221102_1555_F0075,66.972MiB,R76
07221102_1555_F0076,68.193MiB,R76
07221102_1555_F0077,64.109MiB,R76
07221102_1555_F0078,67.702MiB,R76
07221102_1555_F0079,65.743MiB,R76
07221102_1555_F0080,67.130MiB,R76
07221102_1555_F0081,65.383MiB,R76
07221102_1555_F0082,67.496MiB,R76
07221102_1555_F0083,67.343MiB,R76
07221102_1555_F0084,67.723MiB,R76
07221102_1555_F0085,67.193MiB,R76
07221102_1555_F0086,67.103MiB,R76
07221102_1555_F0087,68.499MiB,R76
07221102_1555_F0088,66.783MiB,R76
07221102_1555_F0089,67.025MiB,R76
07221102_1555_F0090,64.588MiB,R76
07221102_1555_F0091,66.056MiB,R76
07221102_1555_F0092,66.351MiB,R76
07221102_1555_F0093,67.423MiB,R76
07221102_1555_F0094,67.128MiB,R76
07221102_1555_F0095,67.013MiB,R76
07221102_1555_F0096,68.491MiB,R76
07221102_1555_F0097,66.518MiB,R76
07221102_1555_F0098,63.895MiB,R76
07221102_1555_F0099,66.742MiB,R76
07221102_1555_F0100,65.176MiB,R76
07221102_1555_F0101,67.859MiB,R76
07221102_1555_F0102,66.286MiB,R76
07221102_1555_F0103,66.383MiB,R76
07221102_1555_F0104,68.994MiB,R76
07221102_1555_F0105,67.367MiB,R76
07221102_1555_F0106,68.099MiB,R76
07221102_1555_F0107,67.702MiB,R76
07221102_1555_F0108,66.678MiB,R76
07221102_1555_F0109,67.896MiB,R76
07221102_1555_F0110,68.684MiB,R76
07221102_1555_F0111,68.815MiB,R76
07221102_1555_F0112,65.853MiB,R76
07221102_1555_F0113,66.214MiB,R76
07221102_1555_F0114,67.252MiB,R76
07221102_1555_F0115,68.181MiB,R76
07221102_1555_F0116,68.132MiB,R76
07221102_1555_F0117,66.579MiB,R76
07221102_1555_F0118,68.025MiB,R76
07221102_1555_F0119,66.427MiB,R76
07221102_1555_F0120,66.723MiB,R76
07221102_1555_F0121,64.431MiB,R76
07221102_1555_F0122,66.854MiB,R76
07221102_1555_F0123,65.041MiB,R76
07221102_1555_F0124,66.466MiB,R76
07221102_1555_F0125,68.352MiB,R76
07221102_1555_F0126,65.625MiB,R76
07221102_1555_F0127,65.157MiB,R76
07221102_1555_F0128,67.661MiB,R76
07221102_1555_F0129,63.539MiB,R76
07221102_1555_F0130,67.339MiB,R76
07221102_1555_F0131,67.370MiB,R76
07221102_1555_F0132,66.743MiB,R76
07221102_1555_F0133,67.315MiB,R76
07221102_1555_F0134,64.319MiB,R76
07221102_1555_F0135,66.634MiB,R76
07221102_1555_F0136,65.403MiB,R76
07221102_1555_F0137,67.764MiB,R76
07221102_1555_F0138,68.033MiB,R76
07221102_1555_F0139,66.015MiB,R76
07221102_1555_F0140,64.116MiB,R76
07221102_1555_F0141,66.380MiB,R76
07221102_1555_F0142,64.601MiB,R76
07221102_1555_F0143,65.329MiB,R76
07221102_1555_F0144,64.640MiB,R76
07221102_1555_F0145,66.462MiB,R76
07221102_1555_F0146,65.469MiB,R76
07221102_1555_F0147,67.885MiB,R76
07221102_1555_F0148,68.729MiB,R76
07221102_1555_F0149,65.156MiB,R76
07221102_1555_F0150,66.788MiB,R76
07221102_1555_F0151,67.535MiB,R76
07221102_1555_F0152,66.255MiB,R76
07221102_1555_F0153,66.474MiB,R76
07221102_1555_F0154,52.252MiB,R76
07221102_1555_F0155,61.727MiB,R76
07221102_1555_F0156,67.476MiB,R76
07221102_1555_F0157,67.521MiB,R76
07221102_1555_F0158,62.409MiB,R76
07221102_1555_F0159,44.473MiB,R76
07221102_1555_F0160,53.057MiB,R76
07221102_1555_F0161,66.257MiB,R76
07221102_1555_F0162,57.600MiB,R76
07221102_1555_F0163,53.030MiB,R76
07221102_1555_F0164,62.893MiB,R76
07221102_1555_F0165,62.483MiB,R76
07221102_1555_F0166,65.888MiB,R76
07221102_1555_F0167,66.821MiB,R76
07221102_1555_F0168,65.020MiB,R76
07221102_1555_F0169,65.366MiB,R76
07221102_1555_F0170,59.640MiB,R76
07221102_1555_F0171,46.214MiB,R76
07221102_1555_F0172,64.922MiB,R76
07221102_1555_F0173,67.000MiB,R76
07221102_1555_F0174,68.027MiB,R76
07221102_1555_F0175,66.634MiB,R76
07221102_1555_F0176,61.500MiB,R76
07221102_1555_F0177,50.748MiB,R76
07221102_1555_F0178,68.439MiB,R76
07221102_1555_F0179,65.531MiB,R76
07221102_1555_F0180,66.220MiB,R76
07221102_1555_F0181,65.749MiB,R76
07221102_1555_F0182,66.372MiB,R76
07221102_1555_F0183,66.572MiB,R76
07221102_1555_F0184,64.529MiB,R76
07221102_1555_F0185,65.601MiB,R76
07221102_1555_F0186,65.368MiB,R76
07221102_1555_F0187,65.952MiB,R76
07221102_1555_F0188,68.720MiB,R76
07221102_1555_F0189,67.082MiB,R76
07221102_1555_F0190,6.108MiB,R76
07221102_2132_F0001,26.282MiB,R76
07221102_2132_F0002,56.510MiB,R76
07221102_2132_F0003,62.792MiB,R76
07221102_2132_F0004,66.441MiB,R76
07221102_2132_F0005,55.311MiB,R76
07221102_2132_F0006,65.115MiB,R76
07221102_2132_F0007,62.927MiB,R76
07221102_2132_F0008,63.839MiB,R76
07221102_2132_F0009,62.980MiB,R76
07221102_2132_F0010,55.319MiB,R76
07221102_2132_F0011,45.453MiB,R76
07221102_2132_F0012,54.601MiB,R76
07221102_2132_F0013,65.009MiB,R76
07221102_2132_F0014,65.354MiB,R76
07221102_2132_F0015,65.528MiB,R76
07221102_2132_F0016,67.234MiB,R76
07221102_2132_F0017,65.677MiB,R76
07221102_2132_F0018,59.964MiB,R76
07221102_2132_F0019,65.515MiB,R76
07221102_2132_F0020,66.943MiB,R76
07221102_2132_F0021,65.437MiB,R76
07221102_2132_F0022,65.693MiB,R76
07221102_2132_F0023,52.912MiB,R76
07221102_2132_F0024,58.837MiB,R76
07221102_2132_F0025,67.228MiB,R76
07221102_2132_F0026,50.248MiB,R76
07221102_2132_F0027,59.463MiB,R76
07221102_2132_F0028,66.682MiB,R76
07221102_2132_F0029,66.465MiB,R76
07221102_2132_F0030,51.364MiB,R76
07221102_2132_F0031,67.209MiB,R76
07221102_2132_F0032,64.358MiB,R76
07221102_2132_F0033,66.092MiB,R76
07221102_2132_F0034,62.805MiB,R76
07221102_2132_F0035,32.454MiB,R76
07221102_2132_F0036,53.015MiB,R76
07221102_2132_F0037,67.108MiB,R76
07221102_2132_F0038,66.584MiB,R76
07221102_2132_F0039,69.088MiB,R76
07221102_2132_F0040,65.267MiB,R76
07221102_2132_F0041,67.109MiB,R76
07221102_2132_F0042,61.945MiB,R76
07221102_2132_F0043,57.513MiB,R76
07221102_2132_F0044,67.625MiB,R76
07221102_2132_F0045,68.780MiB,R76
07221102_2132_F0046,66.358MiB,R76
07221102_2132_F0047,65.440MiB,R76
07221102_2132_F0048,63.602MiB,R76
07221102_2132_F0049,64.273MiB,R76
07221102_2132_F0050,60.905MiB,R76
07221102_2132_F0051,67.108MiB,R76
07221102_2132_F0052,65.941MiB,R76
07221102_2132_F0053,62.203MiB,R76
07221102_2132_F0054,62.316MiB,R76
07221102_2132_F0055,65.311MiB,R76
07221102_2132_F0056,44.063MiB,R76
07221102_2132_F0057,32.981MiB,R76
07221102_2132_F0058,67.952MiB,R76
07221102_2132_F0059,66.340MiB,R76
07221102_2132_F0060,65.635MiB,R76
07221102_2132_F0061,66.040MiB,R76
07221102_2132_F0062,64.386MiB,R76
07221102_2132_F0063,64.789MiB,R76
07221102_2132_F0064,66.508MiB,R76
07221102_2132_F0065,50.125MiB,R76
07221102_2132_F0066,63.165MiB,R76
07221102_2132_F0067,66.036MiB,R76
07221102_2132_F0068,31.463MiB,R76
07221102_2132_F0069,49.625MiB,R76
07221102_2132_F0070,65.283MiB,R76
07221102_2132_F0071,66.178MiB,R76
07221102_2132_F0072,63.115MiB,R76
07221102_2132_F0073,65.319MiB,R76
07221102_2132_F0074,65.183MiB,R76
07221102_2132_F0075,66.668MiB,R76
07221102_2132_F0076,65.437MiB,R76
07221102_2132_F0077,67.522MiB,R76
07221102_2132_F0078,67.022MiB,R76
07221102_2132_F0079,65.537MiB,R76
07221102_2132_F0080,66.789MiB,R76
07221102_2132_F0081,65.093MiB,R76
07221102_2132_F0082,67.313MiB,R76
07221102_2132_F0083,66.094MiB,R76
07221102_2132_F0084,65.472MiB,R76
07221102_2132_F0085,65.059MiB,R76
07221102_2132_F0086,65.388MiB,R76
07221102_2132_F0087,65.993MiB,R76
07221102_2132_F0088,67.448MiB,R76
07221102_2132_F0089,65.676MiB,R76
07221102_2132_F0090,64.048MiB,R76
07221102_2132_F0091,65.834MiB,R76
07221102_2132_F0092,67.724MiB,R76
07221102_2132_F0093,64.874MiB,R76
07221102_2132_F0094,64.712MiB,R76
07221102_2132_F0095,65.968MiB,R76
07221102_2132_F0096,65.279MiB,R76
07221102_2132_F0097,64.428MiB,R76
07221102_2132_F0098,64.942MiB,R76
07221102_2132_F0099,66.753MiB,R76
07221102_2132_F0100,64.553MiB,R76
07221102_2132_F0101,65.120MiB,R76
07221102_2132_F0102,64.915MiB,R76
07221102_2132_F0103,66.450MiB,R76
07221102_2132_F0104,64.516MiB,R76
07221102_2132_F0105,65.107MiB,R76
07221102_2132_F0106,66.949MiB,R76
07221102_2132_F0107,67.379MiB,R76
07221102_2132_F0108,67.765MiB,R76
07221102_2132_F0109,63.366MiB,R76
07221102_2132_F0110,65.487MiB,R76
07221102_2132_F0111,67.290MiB,R76
07221102_2132_F0112,66.660MiB,R76
07221102_2132_F0113,67.159MiB,R76
07221102_2132_F0114,66.605MiB,R76
07221102_2132_F0115,67.671MiB,R76
07221102_2132_F0116,65.463MiB,R76
07221102_2132_F0117,64.884MiB,R76
07221102_2132_F0118,64.979MiB,R76
07221102_2132_F0119,65.729MiB,R76
07221102_2132_F0120,65.457MiB,R76
07221102_2132_F0121,66.322MiB,R76
07221102_2132_F0122,66.873MiB,R76
07221102_2132_F0123,67.310MiB,R76
07221102_2132_F0124,66.629MiB,R76
07221102_2132_F0125,66.099MiB,R76
07221102_2132_F0126,65.976MiB,R76
07221102_2132_F0127,62.903MiB,R76
07221102_2132_F0128,65.399MiB,R76
07221102_2132_F0129,66.002MiB,R76
07221102_2132_F0130,65.482MiB,R76
07221102_2132_F0131,65.123MiB,R76
07221102_2132_F0132,65.023MiB,R76
07221102_2132_F0133,65.986MiB,R76
07221102_2132_F0134,67.418MiB,R76
07221102_2132_F0135,67.036MiB,R76
07221102_2132_F0136,65.959MiB,R76
07221102_2132_F0137,65.633MiB,R76
07221102_2132_F0138,65.434MiB,R76
07221102_2132_F0139,64.257MiB,R76
07221102_2132_F0140,66.822MiB,R76
07221102_2132_F0141,67.452MiB,R76
07221102_2132_F0142,64.607MiB,R76
07221102_2132_F0143,65.447MiB,R76
07221102_2132_F0144,63.653MiB,R76
07221102_2132_F0145,67.267MiB,R76
07221102_2132_F0146,64.954MiB,R76
07221102_2132_F0147,66.044MiB,R76
07221102_2132_F0148,66.622MiB,R76
07221102_2132_F0149,65.389MiB,R76
07221102_2132_F0150,66.919MiB,R76
07221102_2132_F0151,65.465MiB,R76
07221102_2132_F0152,67.628MiB,R76
07221102_2132_F0153,67.238MiB,R76
07221102_2132_F0154,63.854MiB,R76
07221102_2132_F0155,64.829MiB,R76
07221102_2132_F0156,68.055MiB,R76
07221102_2132_F0157,67.258MiB,R76
07221102_2132_F0158,66.034MiB,R76
07221102_2132_F0159,64.183MiB,R76
07221102_2132_F0160,66.155MiB,R76
07221102_2132_F0161,64.494MiB,R76
07221102_2132_F0162,65.421MiB,R76
07221102_2132_F0163,65.895MiB,R76
07221102_2132_F0164,65.890MiB,R76
07221102_2132_F0165,65.305MiB,R76
07221102_2132_F0166,65.510MiB,R76
07221102_2132_F0167,64.757MiB,R76
07221102_2132_F0168,65.858MiB,R76
07221102_2132_F0169,67.273MiB,R76
07221102_2132_F0170,64.593MiB,R76
07221102_2132_F0171,65.694MiB,R76
07221102_2132_F0172,64.224MiB,R76
07221102_2132_F0173,66.167MiB,R76
07221102_2132_F0174,64.834MiB,R76
07221102_2132_F0175,66.812MiB,R76
07221102_2132_F0176,66.255MiB,R76
07221102_2132_F0177,63.161MiB,R76
07221102_2132_F0178,65.183MiB,R76
07221102_2132_F0179,65.704MiB,R76
07221102_2132_F0180,65.354MiB,R76
07221102_2132_F0181,65.143MiB,R76
07221102_2132_F0182,63.479MiB,R76
07221102_2132_F0183,66.292MiB,R76
07221102_2132_F0184,66.219MiB,R76
07221102_2132_F0185,65.533MiB,R76
07221102_2132_F0186,65.205MiB,R76
07221102_2132_F0187,63.678MiB,R76
07221102_2132_F0188,64.152MiB,R76
07221102_2132_F0189,67.374MiB,R76
07221102_2132_F0190,67.948MiB,R76
07221102_2132_F0191,66.217MiB,R76
07221102_2132_F0192,65.554MiB,R76
07221102_2132_F0193,66.131MiB,R76
07221102_2132_F0194,66.832MiB,R76
07221102_2132_F0195,67.158MiB,R76
07221102_2132_F0196,64.868MiB,R76
07221102_2132_F0197,66.271MiB,R76
07221102_2132_F0198,65.713MiB,R76
07221102_2132_F0199,64.226MiB,R76
07221102_2132_F0200,65.284MiB,R76
07221102_2132_F0201,67.397MiB,R76
07221102_2132_F0202,67.138MiB,R76
07221102_2132_F0203,65.115MiB,R76
07221102_2132_F0204,64.838MiB,R76
07221102_2132_F0205,64.486MiB,R76
07221102_2132_F0206,65.936MiB,R76
07221102_2132_F0207,67.580MiB,R76
07221102_2132_F0208,66.918MiB,R76
07221102_2132_F0209,66.500MiB,R76
07221102_2132_F0210,65.993MiB,R76
07221102_2132_F0211,66.013MiB,R76
07221102_2132_F0212,67.817MiB,R76
07221102_2132_F0213,66.673MiB,R76
07221102_2132_F0214,66.036MiB,R76
07221102_2132_F0215,66.574MiB,R76
